gene_id,mean_hydrated,mean_dehydrated,mean_rehydrated,log2FC,pvalue,cp_hyd_r1,cp_hyd_r3,cp_wc2_r2,cp_wc2_r3,cp_wc60_r1,cp_wc60_r2,cp_wc60_r3,cp_rehyd_r1,cp_rehyd_r2,cp_rehyd_r3,padj
Cp_V2_contig_44692,3.047,4.318,7.259,0.4894,0.7648681945617766,0.0,6.093,10.149,8.895,0.0,2.544,0.0,0.0,21.776,0.0,0.9752052113359156
Cp_V2_contig_44693,0.0,6.41,0.0,6.0246,0.11144741365117859,0.0,0.0,15.514,4.644,0.0,0.0,11.892,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44694,8.659,3.137,0.0,-1.436,0.6374730053592055,0.0,17.318,13.267,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.9340927246707945
Cp_V2_contig_44696,0.0,2.938,0.0,4.925,0.07165063949206879,0.0,0.0,5.292,4.447,0.0,4.95,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44697,8.659,4.004,2.409,-1.0938,0.685964117697132,0.0,17.318,0.0,9.811,0.0,10.209,0.0,0.0,0.0,7.227,0.950840531507041
Cp_V2_contig_447,0.0,7.859,2.475,6.3146,0.15558140580689658,0.0,0.0,0.0,2.256,0.0,15.159,21.882,0.0,0.0,7.425,0.7818663273930058
Cp_V2_contig_44704,0.0,9.959,7.984,6.6523,0.22464794151168996,0.0,0.0,5.365,0.0,37.106,7.322,0.0,23.952,0.0,0.0,0.7818663273930058
Cp_V2_contig_44708,0.0,0.0,3.992,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.976,0.0,0.0,1.0
Cp_V2_contig_44709,56.785,180.558,63.044,1.6671,0.21630597623814232,0.0,113.571,146.551,174.006,311.842,109.054,161.337,32.155,89.902,67.074,0.7818663273930058
Cp_V2_contig_44718,8.739,6.59,0.0,-0.4019,0.8478090240902919,0.0,17.479,5.437,12.263,12.708,2.544,0.0,0.0,0.0,0.0,1.0
Cp_V2_contig_44719,0.0,0.438,2.531,2.4282,0.3739009663000589,0.0,0.0,0.0,2.191,0.0,0.0,0.0,0.0,7.592,0.0,0.7818663273930058
Cp_V2_contig_44724,5.532,4.466,7.214,-0.3029,0.8799354123916651,0.0,11.064,3.915,2.453,6.438,9.522,0.0,0.0,17.98,3.663,1.0
Cp_V2_contig_44726,0.0,7.666,0.0,6.2791,0.008617638679119913,0.0,0.0,10.729,7.685,3.219,5.122,11.575,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44728,8.098,4.956,0.0,-0.6971,0.7654487604069768,0.0,16.196,10.802,9.614,0.0,4.366,0.0,0.0,0.0,0.0,0.9753162853362423
Cp_V2_contig_44729,0.0,1.769,0.0,4.2241,0.37390096630005887,0.0,0.0,8.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44734,3.047,0.0,0.0,-4.9758,0.5000000000000001,0.0,6.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811143061996468
Cp_V2_contig_44741,0.0,9.313,7.569,6.5566,0.09612265036855427,0.0,0.0,10.766,4.709,25.076,6.016,0.0,10.828,0.0,11.88,0.7818663273930058
Cp_V2_contig_44742,0.0,3.07,17.405,4.9865,0.21105090037083094,0.0,0.0,10.367,0.0,0.0,4.984,0.0,24.445,27.77,0.0,0.7818663273930058
Cp_V2_contig_44744,5.612,1.463,0.0,-1.8698,0.5934574512083496,0.0,11.225,0.0,4.84,0.0,2.475,0.0,0.0,0.0,0.0,0.9197020500472254
Cp_V2_contig_44749,0.0,6.075,0.0,5.9484,0.25264914829060364,0.0,0.0,0.0,0.0,0.0,6.909,23.467,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44751,0.0,1.288,0.0,3.7954,0.37390096630005887,0.0,0.0,0.0,6.442,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44752,4.65,0.0,4.356,-5.5699,0.5000000000000001,0.0,9.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.068,0.8811143061996468
Cp_V2_contig_44757,0.0,10.138,5.061,6.6778,0.15894564186383567,0.0,0.0,5.292,31.165,14.232,0.0,0.0,0.0,15.183,0.0,0.7818663273930058
Cp_V2_contig_44758,24.815,7.143,18.433,-1.7824,0.604978429477568,0.0,49.63,21.531,2.289,0.0,0.0,11.892,0.0,28.669,26.632,0.9256282078250024
Cp_V2_contig_44762,6.013,1.743,0.0,-1.73,0.6047218348964939,0.0,12.027,0.0,0.0,0.0,8.714,0.0,0.0,0.0,0.0,0.9256282078250024
Cp_V2_contig_44765,2.926,6.729,14.08,1.1741,0.5382937682003982,0.0,5.853,26.171,2.387,0.0,5.087,0.0,0.0,7.292,34.948,0.9053257667212655
Cp_V2_contig_44775,11.986,10.202,11.0,-0.2305,0.9070393329121913,0.0,23.973,5.437,9.68,0.0,13.853,22.04,0.0,14.784,18.216,1.0
Cp_V2_contig_44777,5.612,3.132,6.267,-0.8218,0.7371293792535718,0.0,11.225,10.657,0.0,0.0,5.002,0.0,0.0,4.645,14.157,0.9656587186732963
Cp_V2_contig_44779,3.007,13.103,0.0,2.0875,0.17007438768062133,0.0,6.013,0.0,25.736,0.0,16.947,22.833,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44781,0.0,66.508,28.204,9.3795,0.03079793195750335,0.0,0.0,29.578,135.353,84.547,24.234,58.827,0.0,51.743,32.869,0.7818663273930058
Cp_V2_contig_44784,0.0,6.44,2.376,6.0312,0.10821844202986146,0.0,0.0,0.0,4.873,12.03,15.297,0.0,0.0,0.0,7.128,0.7818663273930058
Cp_V2_contig_44785,0.0,3.64,10.503,5.2251,0.20679204758675415,0.0,0.0,12.071,6.132,0.0,0.0,0.0,24.116,7.392,0.0,0.7818663273930058
Cp_V2_contig_44786,0.0,10.664,23.174,6.7501,0.04206115205106435,0.0,0.0,15.949,14.029,18.977,4.366,0.0,0.0,35.961,33.562,0.7818663273930058
Cp_V2_contig_4479,3.007,0.509,0.0,-2.3514,0.5569306928815826,0.0,6.013,0.0,0.0,0.0,2.544,0.0,0.0,0.0,0.0,0.9078846173048445
Cp_V2_contig_44792,0.0,2.44,2.531,4.6667,0.37390096630005887,0.0,0.0,0.0,0.0,12.199,0.0,0.0,0.0,7.592,0.0,0.7818663273930058
Cp_V2_contig_44794,38.525,18.284,8.745,-1.0711,0.6919571848958138,0.0,77.05,16.094,9.156,12.538,28.737,24.894,0.0,0.0,26.236,0.952261700430398
Cp_V2_contig_44800,0.0,4.071,7.82,5.3822,0.15266590436753105,0.0,0.0,5.51,0.0,12.369,2.475,0.0,23.46,0.0,0.0,0.7818663273930058
Cp_V2_contig_44811,0.0,1.519,2.508,4.0174,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,7.597,0.0,0.0,0.0,7.524,0.7818663273930058
Cp_V2_contig_44812,0.0,8.524,7.26,6.4302,0.17782018081889556,0.0,0.0,21.169,0.0,0.0,21.45,0.0,0.0,0.0,21.78,0.7818663273930058
Cp_V2_contig_44817,0.0,1.732,0.0,4.1957,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,8.662,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44819,0.0,0.942,15.585,3.381,0.37390096630005887,0.0,0.0,0.0,4.709,0.0,0.0,0.0,46.756,0.0,0.0,0.7818663273930058
Cp_V2_contig_4482,32.111,27.474,45.82,-0.2242,0.9090594559362061,0.0,64.222,36.538,21.485,12.03,21.175,46.142,36.913,28.968,71.578,1.0
Cp_V2_contig_44820,0.0,1.485,3.515,3.9864,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,7.425,0.0,0.0,0.0,10.544,0.7818663273930058
Cp_V2_contig_44822,0.0,3.757,4.807,5.2695,0.29821801230121114,0.0,0.0,0.0,0.0,0.0,2.612,16.173,0.0,7.392,7.029,0.7818663273930058
Cp_V2_contig_44823,5.893,4.728,2.376,-0.3118,0.8856085663611145,0.0,11.786,21.096,0.0,0.0,2.544,0.0,0.0,0.0,7.128,1.0
Cp_V2_contig_44829,3.728,2.968,4.906,-0.3193,0.8772013597097216,0.0,7.456,0.0,4.873,0.0,9.969,0.0,0.0,7.292,7.425,1.0
Cp_V2_contig_44831,8.699,1.058,0.0,-2.9252,0.540076481705819,0.0,17.398,5.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063253868245295
Cp_V2_contig_44833,1.463,7.607,4.845,2.3017,0.14754794758975043,0.0,2.926,16.022,12.492,0.0,9.522,0.0,0.0,3.646,10.89,0.7818663273930058
Cp_V2_contig_44835,0.0,6.019,0.0,5.9353,0.2804669051102641,0.0,0.0,0.0,0.0,24.907,5.191,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_4484,0.0,4.63,0.0,5.5638,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,0.0,23.15,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44846,6.053,3.086,9.989,-0.9499,0.7108763288869364,0.0,12.107,10.512,0.0,0.0,4.916,0.0,0.0,29.967,0.0,0.9577548453860574
Cp_V2_contig_44847,0.0,8.497,23.443,6.4257,0.14846362433293014,0.0,0.0,26.824,5.935,0.0,2.509,7.215,55.944,14.384,0.0,0.7818663273930058
Cp_V2_contig_44849,20.525,8.423,0.0,-1.2749,0.6604427004129617,0.0,41.051,8.12,0.0,0.0,33.997,0.0,0.0,0.0,0.0,0.941616948818415
Cp_V2_contig_44851,5.212,3.692,0.0,-0.4863,0.8280669104844159,0.0,10.423,15.949,0.0,0.0,2.509,0.0,0.0,0.0,0.0,0.9973706666337618
Cp_V2_contig_44853,0.0,3.233,7.475,5.0589,0.3739009663000589,0.0,0.0,16.167,0.0,0.0,0.0,0.0,0.0,0.0,22.424,0.7818663273930058
Cp_V2_contig_44854,0.0,2.16,0.0,4.4985,0.37390096630005887,0.0,0.0,10.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44858,5.292,0.491,0.0,-3.1907,0.5302062713920584,0.0,10.583,0.0,2.453,0.0,0.0,0.0,0.0,0.0,0.0,0.9005779589345836
Cp_V2_contig_44860,0.0,0.0,2.131,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393,0.0,1.0
Cp_V2_contig_44864,0.0,5.191,4.528,5.7254,0.27715803426021923,0.0,0.0,21.314,0.0,0.0,4.641,0.0,0.0,13.585,0.0,0.7818663273930058
Cp_V2_contig_44865,5.773,0.0,0.0,-5.876,0.5000000000000001,0.0,11.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811143061996468
Cp_V2_contig_44867,5.973,7.964,2.442,0.409,0.8140452899673307,0.0,11.946,0.0,13.489,0.0,2.544,23.784,0.0,0.0,7.326,0.9918104709166403
Cp_V2_contig_44868,7.777,5.009,2.442,-0.6248,0.7842109357929486,0.0,15.554,5.437,14.552,0.0,5.053,0.0,0.0,0.0,7.326,0.9826595539844692
Cp_V2_contig_44869,2.906,1.757,6.496,-0.6954,0.7702150256341165,0.0,5.813,0.0,0.0,0.0,8.783,0.0,6.07,6.043,7.376,0.9766059783906178
Cp_V2_contig_44870,2.646,0.502,0.0,-2.1897,0.5644913706480376,0.0,5.292,0.0,0.0,0.0,2.509,0.0,0.0,0.0,0.0,0.9092763609706508
Cp_V2_contig_44872,2.846,0.0,0.0,-4.8808,0.5000000000000001,0.0,5.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811143061996468
Cp_V2_contig_44873,0.0,0.956,7.656,3.4,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,4.778,0.0,22.968,0.0,0.0,0.7818663273930058
Cp_V2_contig_44875,5.412,7.658,0.0,0.4932,0.821195747637695,0.0,10.824,0.0,0.0,38.292,0.0,0.0,0.0,0.0,0.0,0.9943977171490975
Cp_V2_contig_44877,5.933,2.785,0.0,-1.0643,0.689625419995008,0.0,11.866,5.292,8.633,0.0,0.0,0.0,0.0,0.0,0.0,0.9512222277541175
Cp_V2_contig_44879,5.893,3.65,2.442,-0.6764,0.7711501854693315,0.0,11.786,10.584,0.0,0.0,7.666,0.0,0.0,0.0,7.326,0.9767823471945961
Cp_V2_contig_44884,0.0,2.41,0.0,4.6497,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,0.0,12.051,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44888,0.0,0.0,6.398,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.195,0.0,0.0,1.0
Cp_V2_contig_44889,0.0,1.987,0.0,4.3833,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,9.934,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44892,0.0,8.052,2.397,6.3491,0.12992302165020223,0.0,0.0,10.584,3.63,0.0,2.578,23.467,0.0,7.192,0.0,0.7818663273930058
Cp_V2_contig_44893,3.007,8.326,0.0,1.4396,0.38093743516594314,0.0,6.013,0.0,2.485,19.485,0.0,19.662,0.0,0.0,0.0,0.7917911869433809
Cp_V2_contig_44897,5.853,1.492,19.96,-1.9029,0.5900217911233833,0.0,11.706,0.0,0.0,0.0,7.459,0.0,59.881,0.0,0.0,0.9190494918133977
Cp_V2_contig_44898,0.0,6.383,19.21,6.0185,0.1778148903689982,0.0,0.0,15.877,0.0,0.0,16.036,0.0,20.835,29.518,7.277,0.7818663273930058
Cp_V2_contig_44903,5.893,15.306,4.195,1.3621,0.32981769541054307,0.0,11.786,19.067,7.26,17.621,12.444,20.137,0.0,12.586,0.0,0.7818663273930058
Cp_V2_contig_44905,5.893,0.0,0.0,-5.9052,0.5000000000000001,0.0,11.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811143061996468
Cp_V2_contig_44907,0.0,4.626,0.0,5.5625,0.10301068509198823,0.0,0.0,0.0,6.377,0.0,5.019,11.734,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44912,0.0,0.0,14.188,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.272,7.292,0.0,1.0
Cp_V2_contig_44916,0.0,0.0,8.546,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.976,0.0,13.662,1.0
Cp_V2_contig_44920,0.0,6.251,0.0,5.989,0.24328463606882952,0.0,0.0,0.0,4.415,24.229,2.612,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44931,5.933,23.793,2.497,1.9856,0.249355905572272,0.0,11.866,10.802,2.453,0.0,43.553,62.156,0.0,7.492,0.0,0.7818663273930058
Cp_V2_contig_44935,0.0,0.811,3.992,3.1875,0.37390096630005887,0.0,0.0,0.0,4.055,0.0,0.0,0.0,11.976,0.0,0.0,0.7818663273930058
Cp_V2_contig_44937,2.806,3.695,0.0,0.3849,0.8439482276836802,0.0,5.612,0.0,2.387,0.0,16.087,0.0,0.0,0.0,0.0,1.0
Cp_V2_contig_44940,2.926,353.187,204.796,6.8671,0.036242982925866855,0.0,5.853,376.292,645.01,548.795,72.634,123.203,0.0,287.286,327.103,0.7818663273930058
Cp_V2_contig_44941,0.0,2.474,2.475,4.6858,0.37390096630005887,0.0,0.0,0.0,0.0,12.369,0.0,0.0,0.0,0.0,7.425,0.7818663273930058
Cp_V2_contig_44944,0.0,1.591,0.0,4.0796,0.19116284940839923,0.0,0.0,0.0,3.107,0.0,4.847,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44945,20.726,6.698,4.917,-1.6151,0.620441097576468,0.0,41.452,16.167,4.709,0.0,12.616,0.0,0.0,0.0,14.751,0.9320936783047401
Cp_V2_contig_44946,0.0,6.214,3.937,5.9806,0.10070937189408895,0.0,0.0,0.0,13.866,0.0,5.156,12.051,11.812,0.0,0.0,0.7818663273930058
Cp_V2_contig_44948,0.0,5.716,4.928,5.8619,0.1847250009687544,0.0,0.0,16.529,0.0,0.0,0.0,12.051,0.0,14.784,0.0,0.7818663273930058
Cp_V2_contig_44951,0.0,8.774,15.716,6.4715,0.10639519966925082,0.0,0.0,21.386,7.26,0.0,0.0,15.222,0.0,24.973,22.176,0.7818663273930058
Cp_V2_contig_44952,0.0,5.024,4.156,5.6793,0.3242864671543783,0.0,0.0,0.0,2.289,0.0,0.0,22.833,12.468,0.0,0.0,0.7818663273930058
Cp_V2_contig_4496,0.0,1.58,0.0,4.0707,0.3739009663000589,0.0,0.0,7.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44960,0.0,8.386,16.664,6.407,0.18953885369908152,0.0,0.0,6.815,6.311,28.804,0.0,0.0,0.0,43.952,6.039,0.7818663273930058
Cp_V2_contig_44964,0.0,3.359,2.397,5.1123,0.21620430670534588,0.0,0.0,5.22,0.0,0.0,0.0,11.575,0.0,7.192,0.0,0.7818663273930058
Cp_V2_contig_44965,4.57,6.065,9.031,0.4007,0.8099684257673476,0.0,9.14,5.002,14.977,0.0,10.347,0.0,0.0,7.492,19.602,0.9912526060835469
Cp_V2_contig_44966,11.866,3.868,12.045,-1.5924,0.6214673567886533,0.0,23.732,0.0,4.905,0.0,2.544,11.892,0.0,0.0,36.136,0.9327402672475437
Cp_V2_contig_44969,8.499,26.003,4.906,1.602,0.3653372750709428,0.0,16.998,16.094,25.834,84.717,3.369,0.0,0.0,7.492,7.227,0.7818663273930058
Cp_V2_contig_44970,5.733,7.777,2.376,0.4336,0.8011810444465843,0.0,11.465,6.597,4.807,25.076,2.406,0.0,0.0,0.0,7.128,0.9895253127489123
Cp_V2_contig_44971,5.813,0.976,0.0,-2.4578,0.5564712362617057,0.0,11.626,0.0,0.0,0.0,4.881,0.0,0.0,0.0,0.0,0.9078846173048445
Cp_V2_contig_44977,0.0,3.03,0.0,4.9683,0.37390096630005887,0.0,0.0,15.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44978,0.0,4.337,14.995,5.4715,0.25694116642571607,0.0,0.0,0.0,4.742,16.943,0.0,0.0,21.82,0.0,23.166,0.7818663273930058
Cp_V2_contig_44979,11.546,10.456,14.208,-0.1418,0.9408228611391666,0.0,23.091,10.584,2.387,23.043,4.847,11.416,0.0,28.269,14.355,1.0
Cp_V2_contig_44987,0.0,2.042,7.711,4.4208,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,10.209,0.0,23.132,0.0,0.0,0.7818663273930058
Cp_V2_contig_44988,2.926,16.805,11.318,2.4818,0.24529718632030534,0.0,5.853,46.905,2.387,34.734,0.0,0.0,11.976,0.0,21.978,0.7818663273930058
Cp_V2_contig_44989,0.0,0.522,2.464,2.6381,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,2.612,0.0,0.0,7.392,0.0,0.7818663273930058
Cp_V2_contig_44991,0.0,12.022,0.0,6.9214,0.11966003835283934,0.0,0.0,5.292,35.056,12.369,7.391,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_44996,0.0,6.825,8.69,6.1138,0.11225772053627818,0.0,0.0,0.0,16.874,12.199,5.053,0.0,11.32,0.0,14.751,0.7818663273930058
Cp_V2_contig_45,11.826,5.339,4.807,-1.1328,0.6818780868462874,0.0,23.652,0.0,2.322,0.0,24.372,0.0,0.0,7.292,7.128,0.9499607434169755
Cp_V2_contig_450,0.0,2.119,12.52,4.4716,0.1780079887712021,0.0,0.0,5.437,0.0,0.0,5.156,0.0,0.0,37.559,0.0,0.7818663273930058
Cp_V2_contig_4500,8.379,23.306,18.532,1.465,0.2880268590435609,0.0,16.757,29.506,21.354,12.538,17.772,35.359,11.976,6.693,36.928,0.7818663273930058
Cp_V2_contig_45005,129.686,275.4,166.051,1.0859,0.4542092156966489,0.0,259.373,139.555,278.864,365.468,286.927,306.183,134.937,153.232,209.983,0.8811143061996468
Cp_V2_contig_45006,2.445,10.477,5.757,2.055,0.16218614139120785,0.0,4.891,16.71,7.26,0.0,4.95,23.467,6.234,11.038,0.0,0.7818663273930058
Cp_V2_contig_4501,153.92,255.524,257.243,0.7309,0.6276000627798192,0.0,307.84,334.208,277.785,287.783,218.727,159.117,85.72,280.843,405.166,0.9338603090528238
Cp_V2_contig_45010,0.0,1.701,6.401,4.1709,0.22837794788944038,0.0,0.0,0.0,2.387,0.0,6.119,0.0,11.812,7.392,0.0,0.7818663273930058
Cp_V2_contig_45011,0.0,2.614,0.0,4.7623,0.27128475383775386,0.0,0.0,10.584,2.485,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_45013,0.0,1.017,0.0,3.4822,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,5.087,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_45019,41.371,16.549,21.481,-1.3167,0.6554360640630968,0.0,82.743,15.877,2.289,0.0,41.903,22.674,0.0,21.277,43.165,0.940323564069077
Cp_V2_contig_45020,0.0,0.0,4.851,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.553,1.0
Cp_V2_contig_45021,3.047,0.471,2.431,-2.4625,0.5516392773735692,0.0,6.093,0.0,2.355,0.0,0.0,0.0,0.0,7.292,0.0,0.9078846173048445
Cp_V2_contig_45025,4.61,2.771,4.84,-0.714,0.7634266092101354,0.0,9.22,0.0,0.0,0.0,2.441,11.416,0.0,7.292,7.227,0.9748208406785526
Cp_V2_contig_45030,0.0,0.502,6.171,2.5895,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,2.509,0.0,0.0,0.0,18.513,0.7818663273930058
Cp_V2_contig_45033,2.766,4.39,0.0,0.6476,0.7026944335138436,0.0,5.532,0.0,9.582,12.369,0.0,0.0,0.0,0.0,0.0,0.9570903440263938
Cp_V2_contig_45037,0.0,9.575,4.785,6.5961,0.24006792002748575,0.0,0.0,0.0,8.633,0.0,2.612,36.628,0.0,0.0,14.355,0.7818663273930058
Cp_V2_contig_45046,0.0,1.566,0.0,4.0586,0.22182809236992437,0.0,0.0,5.51,2.322,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_45047,0.0,5.95,0.0,5.9188,0.29162331284964604,0.0,0.0,0.0,0.0,25.246,4.503,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_4505,43.456,206.291,158.003,2.2444,0.09871701805583466,0.0,86.912,228.581,260.404,414.604,81.09,46.776,163.073,107.882,203.053,0.7818663273930058
Cp_V2_contig_45054,0.0,0.0,4.662,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.985,0.0,1.0
Cp_V2_contig_45055,0.0,1.705,0.0,4.1739,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,8.525,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_45059,3.047,2.393,4.884,-0.336,0.8715045207051538,0.0,6.093,8.7,0.0,0.0,3.266,0.0,0.0,0.0,14.652,1.0
Cp_V2_contig_45060,0.0,1.017,0.0,3.4822,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,5.087,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_45067,0.0,9.907,2.409,6.6449,0.289614530733994,0.0,0.0,0.0,7.685,41.85,0.0,0.0,0.0,0.0,7.227,0.7818663273930058
Cp_V2_contig_45068,5.973,8.16,0.0,0.4437,0.7782491754398378,0.0,11.946,5.075,2.158,12.369,9.625,11.575,0.0,0.0,0.0,0.9801455503210342
Cp_V2_contig_4507,0.0,0.0,3.883,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.648,0.0,0.0,1.0
Cp_V2_contig_45070,0.0,10.063,0.0,6.6672,0.11502393520075126,0.0,0.0,5.147,8.568,29.227,7.373,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_45071,0.0,4.426,23.493,5.5003,0.25766096086754786,0.0,0.0,0.0,4.807,0.0,17.325,0.0,53.155,0.0,17.325,0.7818663273930058
Cp_V2_contig_45074,0.0,1.98,2.464,4.3785,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,7.392,0.0,0.7818663273930058
Cp_V2_contig_45079,0.0,7.465,0.0,6.2412,0.18787866338611667,0.0,0.0,0.0,0.0,0.0,15.125,22.199,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_4508,178.133,108.98,241.019,-0.7084,0.7653371829547985,0.0,356.267,79.963,24.69,0.0,282.476,157.769,574.857,66.228,81.974,0.9753162853362423
Cp_V2_contig_45082,5.773,12.464,6.501,1.0971,0.5049771268715807,0.0,11.546,10.802,7.227,0.0,4.331,39.958,0.0,0.0,19.503,0.88629461975843
Cp_V2_contig_45084,5.893,11.011,9.269,0.8906,0.5410358546930654,0.0,11.786,15.659,10.366,20.332,8.697,0.0,0.0,20.677,7.128,0.9068349175370463
Cp_V2_contig_45087,0.0,3.181,0.0,5.036,0.17827167885671966,0.0,0.0,0.0,8.274,0.0,7.631,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_45088,0.0,20.595,22.109,7.6932,0.28164933652972063,0.0,0.0,85.981,14.487,0.0,2.509,0.0,0.0,66.327,0.0,0.7818663273930058
Cp_V2_contig_4509,8.819,27.356,47.074,1.6221,0.22203464002765141,0.0,17.639,14.862,15.828,25.076,47.558,33.457,83.833,29.668,27.721,0.7818663273930058
Cp_V2_contig_45090,0.0,4.937,0.0,5.6545,0.1102420682804811,0.0,0.0,4.712,7.096,12.877,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_45093,0.0,1.986,2.397,4.3829,0.37390096630005887,0.0,0.0,9.932,0.0,0.0,0.0,0.0,0.0,7.192,0.0,0.7818663273930058
Cp_V2_contig_45094,0.0,4.237,4.95,5.4386,0.18214057236157688,0.0,0.0,0.0,11.903,0.0,9.281,0.0,0.0,0.0,14.85,0.7818663273930058
Cp_V2_contig_45099,3.007,3.632,0.0,0.2647,0.8783884117803006,0.0,6.013,10.657,2.485,0.0,5.019,0.0,0.0,0.0,0.0,1.0
Cp_V2_contig_451,67.509,2.977,49.23,-4.4577,0.5141648150693513,0.0,135.018,0.0,0.0,0.0,14.884,0.0,20.671,0.0,127.02,0.8932317576145492
Cp_V2_contig_4510,0.0,0.0,4.928,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.784,0.0,1.0
Cp_V2_contig_45101,0.0,2.175,0.0,4.5077,0.3739009663000589,0.0,0.0,10.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_45103,3.047,24.515,9.624,2.9676,0.03453821367118209,0.0,6.093,10.367,21.125,50.152,17.462,23.467,0.0,6.992,21.879,0.7818663273930058
Cp_V2_contig_45109,0.0,0.0,4.719,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.157,1.0
Cp_V2_contig_45111,0.0,0.464,2.431,2.4966,0.37390096630005887,0.0,0.0,0.0,2.322,0.0,0.0,0.0,0.0,7.292,0.0,0.7818663273930058
Cp_V2_contig_45112,8.459,0.481,0.0,-3.8802,0.5183367939472378,0.0,16.917,0.0,0.0,0.0,2.406,0.0,0.0,0.0,0.0,0.8965053644732176
Cp_V2_contig_45116,0.0,1.609,0.0,4.0954,0.37390096630005887,0.0,0.0,8.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_45117,2.926,3.032,4.917,0.0494,0.9780171927829022,0.0,5.853,5.002,2.355,0.0,7.803,0.0,0.0,0.0,14.751,1.0
Cp_V2_contig_45119,0.0,7.549,4.125,6.2572,0.33727934870917164,0.0,0.0,0.0,0.0,0.0,2.544,35.201,0.0,0.0,12.375,0.7818663273930058
