Gene ID,Gene Name,cp_hyd_r1,cp_hyd_r3,cp_rehyd_r1,cp_rehyd_r2,cp_rehyd_r3,cp_wc2_r2,cp_wc2_r3,cp_wc60_r1,cp_wc60_r2,cp_wc60_r3
Cp_V2_contig_10213,.,0.0,0.0,0.0,0.0,0.0,0.0,4.839861,0.0,16.946819,0.0
Cp_V2_contig_10214,.,0.0,27.981802,176.689697,56.138573,0.0,18.341566,28.712151,0.0,56.718563,23.46718
Cp_V2_contig_10215,.,0.0,45.941471,29.858427,101.289177,43.362888,85.328163,25.965202,37.783661,14.437452,23.308619
Cp_V2_contig_10216,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10217,.,0.0,65.183968,3.992006,19.478685,0.0,1.764053,0.0,8.81054,5.041661,22.198685
Cp_V2_contig_10218,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10219,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1022,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10220,.,0.0,0.0,0.0,0.0,0.0,0.0,1.994808,0.0,0.0,0.0
Cp_V2_contig_10221,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10222,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10223,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10224,.,0.0,0.0,0.0,0.0,0.0,5.437223,0.0,0.0,0.0,0.0
Cp_V2_contig_10225,.,0.0,96.212502,36.748833,28.868412,21.879448,15.7317,4.676353,0.0,32.553017,41.067566
Cp_V2_contig_10226,.,0.0,98.056572,73.005493,144.342056,106.922188,96.565094,43.362541,103.862709,157.436981,103.065315
Cp_V2_contig_10227,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.156233,0.0
Cp_V2_contig_10228,.,0.0,11.385146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10229,.,0.0,11.946385,0.0,25.621964,7.128146,27.548599,9.679723,12.368643,23.684296,0.0
Cp_V2_contig_1023,.,0.0,0.0,0.0,7.591693,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10230,.,0.0,84.747177,85.145729,176.656708,203.449173,154.707138,115.568047,36.936493,121.48085,125.898247
Cp_V2_contig_10231,.,0.0,23.732416,0.0,14.783823,45.144924,47.41259,68.739113,0.0,18.940561,0.0
Cp_V2_contig_10232,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10233,.,0.0,11.385146,22.968019,0.0,14.058288,0.0,0.0,0.0,4.468735,0.0
Cp_V2_contig_10234,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.053108,0.0
Cp_V2_contig_10235,.,0.0,36.159866,20.343103,28.169176,25.146517,31.970875,38.359173,21.518051,7.699975,0.0
Cp_V2_contig_10236,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10237,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10238,.,0.0,110.403847,92.528313,128.15976,73.855515,115.124146,163.116409,178.244003,86.659088,67.230301
Cp_V2_contig_10239,.,0.0,204.531738,371.917877,125.862282,166.32341,105.84462,42.839314,49.305138,251.624161,295.87674
Cp_V2_contig_1024,.,0.0,59.812103,76.122581,14.484151,15.14731,52.052353,41.956367,47.271935,29.699902,47.092922
Cp_V2_contig_10240,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.540613,0.0
Cp_V2_contig_10241,.,0.0,11.224792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10242,.,0.0,56.324402,42.983009,74.518463,102.962097,9.569513,38.212013,94.374435,25.643665,10.94078
Cp_V2_contig_10243,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.234367,0.0
Cp_V2_contig_10244,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10245,.,0.0,86.030014,190.79863,0.0,0.0,21.603901,0.0,0.0,107.284019,114.481781
Cp_V2_contig_10246,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10247,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10248,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10249,.,0.0,69.673889,0.0,0.0,0.0,0.0,0.0,0.0,4.331236,0.0
Cp_V2_contig_1025,.,0.0,29.42499,0.0,57.586987,15.741323,34.399502,24.706184,0.0,2.887491,33.139465
Cp_V2_contig_10250,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10251,.,0.0,0.0,0.0,0.0,0.0,0.0,35.514118,33.717258,0.0,17.758947
Cp_V2_contig_10252,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10253,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10254,.,0.0,54.039356,76.942871,48.546879,104.24913,62.9268,106.542358,42.358364,48.434216,35.359333
Cp_V2_contig_10255,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10256,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10257,.,0.0,0.0,0.0,0.0,0.0,0.0,4.643651,0.0,4.984358,0.0
Cp_V2_contig_10258,.,0.0,0.0,0.0,14.284369,0.0,5.50972,8.371653,0.0,0.0,0.0
Cp_V2_contig_10259,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1026,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.076153,0.0,0.0
Cp_V2_contig_10260,.,0.0,391.745239,179.314621,174.908615,446.796143,279.328308,110.10685,91.324631,349.180084,263.371521
Cp_V2_contig_10261,.,0.0,0.0,0.0,0.0,0.0,0.0,4.905265,0.0,0.0,0.0
Cp_V2_contig_10262,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10263,.,0.0,0.0,11.976182,7.591693,0.0,0.0,0.0,0.0,7.562475,11.416466
Cp_V2_contig_10264,.,0.0,0.0,0.0,0.0,7.128146,5.364727,0.0,0.0,0.0,0.0
Cp_V2_contig_10265,.,0.0,0.0,24.116421,38.058357,14.355293,0.0,4.872563,24.567852,23.581171,0.0
Cp_V2_contig_10266,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10267,.,0.0,153.05806,195.55629,48.84655,93.35891,93.665237,131.03598,118.43399,53.143574,118.604393
Cp_V2_contig_10268,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10269,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1027,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10270,.,0.0,5.452042,0.0,14.983604,34.551708,7.104639,0.0,0.0,5.121858,11.416466
Cp_V2_contig_10271,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10272,.,0.0,388.818756,222.625732,22.275625,12.870262,27.186117,213.951309,68.451118,143.429214,323.625092
Cp_V2_contig_10273,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10274,.,0.0,99.339409,129.933365,271.403015,276.710663,456.871765,485.359619,468.483521,309.098969,354.069
Cp_V2_contig_10275,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10276,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10277,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10278,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10279,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1028,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10280,.,0.0,0.0,0.0,7.242075,0.0,9.605762,8.355301,0.0,2.492179,0.0
Cp_V2_contig_10281,.,0.0,0.0,0.0,13.385354,35.937737,47.77507,7.717617,0.0,17.978065,0.0
Cp_V2_contig_10282,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10283,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10284,.,0.0,76.970001,42.326778,51.044144,55.78764,86.995575,100.950356,118.518707,79.612236,57.240891
Cp_V2_contig_10285,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.415018,0.0,0.0
Cp_V2_contig_10286,.,0.0,0.0,11.812124,43.552345,59.005207,31.825882,44.703316,12.707509,0.0,0.0
Cp_V2_contig_10287,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10288,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10289,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1029,.,0.0,4535.858398,2751.404785,1325.050171,1314.152832,1424.77002,1456.013428,1079.121704,4203.36084,3325.362793
Cp_V2_contig_10290,.,0.0,0.0,0.0,0.0,0.0,0.0,2.485334,0.0,0.0,0.0
Cp_V2_contig_10291,.,0.0,0.0,0.0,0.0,0.0,5.437223,0.0,0.0,3.987487,0.0
Cp_V2_contig_10292,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10293,.,0.0,5.77275,0.0,0.0,0.0,0.0,0.0,0.0,2.543741,0.0
Cp_V2_contig_10294,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10295,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10296,.,0.0,28.943928,0.0,0.0,13.959286,5.50972,41.008015,24.228985,11.790586,23.150057
Cp_V2_contig_10297,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10298,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10299,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_103,.,0.0,42.173145,49.053127,104.785339,53.857101,96.347603,26.750046,17.451647,128.527695,70.560104
Cp_V2_contig_1030,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10300,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10301,.,0.0,238.60701,151.917053,116.772224,175.728592,82.138321,397.980499,456.114868,327.214539,260.675964
Cp_V2_contig_10302,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.306246,0.0
Cp_V2_contig_10303,.,0.0,0.0,0.0,6.992349,15.543318,0.0,0.0,35.919891,9.796843,47.727169
Cp_V2_contig_10304,.,0.0,50.59174,2.460859,71.421852,8.019164,10.584462,77.47049,83.361259,38.156124,115.274597
Cp_V2_contig_10305,.,0.0,33.273491,70.05246,35.161526,32.67067,25.95368,0.0,0.0,72.874756,104.65094
Cp_V2_contig_10306,.,0.0,211.82785,169.307114,135.551682,111.773285,148.472458,102.781654,123.178123,282.733459,229.280685
Cp_V2_contig_10307,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10308,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10309,.,0.0,16.917364,17.554131,14.783823,21.384438,23.561302,15.36983,0.0,33.309265,45.982986
Cp_V2_contig_1031,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10310,.,0.0,17.157896,0.0,14.983604,1.683034,34.870728,48.153351,37.614227,14.9187,21.722998
Cp_V2_contig_10311,.,0.0,352.458466,0.0,269.005646,209.488281,148.182465,255.237289,437.477203,212.471176,334.882996
Cp_V2_contig_10312,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10313,.,0.0,0.0,24.608593,6.992349,0.0,0.0,13.244216,0.0,4.984358,0.0
Cp_V2_contig_10314,.,0.0,52.997051,11.976182,104.485672,121.574486,108.164497,77.274277,52.693806,9.728093,0.0
Cp_V2_contig_10315,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10316,.,0.0,55.081657,115.988503,82.409828,97.021988,70.393921,99.9366,149.948608,167.061951,190.432999
Cp_V2_contig_10317,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10318,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10319,.,0.0,11.064438,84.653557,0.0,28.314579,10.729455,3.368282,12.876943,29.459278,35.04221
Cp_V2_contig_1032,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10320,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10321,.,0.0,0.0,0.0,13.884807,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10322,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10323,.,0.0,21.327105,24.280478,0.0,0.0,0.0,2.060211,0.0,24.818668,23.46718
Cp_V2_contig_10324,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10325,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10326,.,0.0,23.251354,0.0,0.0,0.0,0.0,0.0,0.0,2.509367,0.0
Cp_V2_contig_10327,.,0.0,29.825876,11.812124,14.783823,0.0,20.878939,14.421479,0.0,10.209341,57.716579
Cp_V2_contig_10328,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10329,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1033,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10330,.,0.0,0.0,35.436375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10331,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.543741,0.0
Cp_V2_contig_10332,.,0.0,0.0,0.0,0.0,0.0,10.729455,0.0,0.0,0.0,0.0
Cp_V2_contig_10333,.,0.0,0.0,0.0,0.0,7.128146,5.50972,0.0,0.0,0.0,0.0
Cp_V2_contig_10334,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10335,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10336,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10337,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10338,.,0.0,64.302025,34.944202,81.410919,106.823189,97.072563,29.758608,20.670881,60.396675,54.228214
Cp_V2_contig_10339,.,0.0,0.0,0.0,0.0,0.0,0.0,2.58344,12.707509,4.193736,23.942865
Cp_V2_contig_1034,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10340,.,0.0,239.970016,214.094757,64.029938,126.326584,71.916344,19.81727,40.664028,239.678894,377.694763
Cp_V2_contig_10341,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10342,.,0.0,3.901978,0.0,0.0,2.409016,9.013684,0.752141,0.0,0.0,0.0
Cp_V2_contig_10343,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10344,.,0.0,103.187904,0.0,14.683932,0.0,0.0,2.452632,24.906719,14.643702,0.0
Cp_V2_contig_10345,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10346,.,0.0,124.23439,190.142395,108.631134,91.527374,132.378265,69.360451,70.823189,196.246262,203.11795
Cp_V2_contig_10347,.,0.0,243.337448,225.742828,386.477112,378.682739,334.642975,622.805176,631.139648,298.614624,203.27652
Cp_V2_contig_10348,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.709359,0.0
Cp_V2_contig_10349,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1035,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10350,.,0.0,17.719135,59.716854,14.783823,21.780445,26.461155,14.257971,0.0,55.92794,42.653187
Cp_V2_contig_10351,.,0.0,339.229248,253.468506,284.488708,469.071594,256.419464,259.94635,242.798141,352.651947,391.648193
Cp_V2_contig_10352,.,0.0,50.190853,62.997997,141.445236,113.159317,101.494843,206.217316,201.795242,103.36528,124.31263
Cp_V2_contig_10353,.,0.0,41.611908,49.709358,13.685026,0.0,0.0,2.354527,25.245584,14.712451,12.050714
Cp_V2_contig_10354,.,0.0,0.0,24.116421,43.452454,76.72657,62.9268,288.167969,166.214218,4.915609,22.040121
Cp_V2_contig_10355,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10356,.,0.0,65.344322,0.0,58.735729,21.285435,67.929047,65.043816,123.516991,19.799934,35.676456
Cp_V2_contig_10357,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10358,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10359,.,0.0,29.906052,62.34177,46.149502,0.0,29.216015,4.839861,24.567852,54.449821,72.779968
Cp_V2_contig_1036,.,0.0,0.0,0.0,0.0,0.0,0.0,1.406176,0.0,4.949984,0.0
Cp_V2_contig_10360,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10361,.,0.0,246.304001,132.886398,116.372665,134.840759,174.571121,202.652878,191.968109,212.161804,279.386292
Cp_V2_contig_10362,.,0.0,0.0,0.0,0.0,14.6523,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10363,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10364,.,0.0,149.690613,160.119919,170.912979,260.375336,213.284149,152.22673,152.998413,253.996002,333.614502
Cp_V2_contig_10365,.,0.0,224.175125,23.952364,145.241074,80.983658,60.606918,120.931137,50.321735,240.452332,221.352585
Cp_V2_contig_10366,.,0.0,0.0,0.0,7.391912,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10367,.,0.0,0.0,0.0,0.0,0.0,0.0,2.354527,0.0,0.0,0.0
Cp_V2_contig_10368,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10369,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1037,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10370,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10371,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10372,.,0.0,8.659125,24.77265,7.491802,29.79961,40.162956,4.937967,0.0,28.84053,0.0
Cp_V2_contig_10373,.,0.0,46.823418,23.132078,92.398895,56.728161,113.239243,73.709785,101.99894,19.353062,51.532658
Cp_V2_contig_10374,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10375,.,0.0,0.0,0.0,7.292021,0.0,0.0,0.0,0.0,0.0,10.94078
Cp_V2_contig_10376,.,0.0,0.0,0.0,28.169176,0.0,10.294477,0.0,25.076153,12.718708,19.50313
Cp_V2_contig_10377,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10378,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10379,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.984358,0.0
Cp_V2_contig_1038,.,0.0,395.032501,83.012985,32.963932,59.203213,10.22198,72.499817,82.175224,156.577606,107.980743
Cp_V2_contig_10380,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10381,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10382,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10383,.,0.0,0.0,11.976182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10384,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10385,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10386,.,0.0,36.400394,0.0,189.292877,52.471073,84.530701,4.774458,0.0,35.612381,70.242981
Cp_V2_contig_10387,.,0.0,96.85392,94.496994,193.787949,108.308212,158.839432,172.142105,111.487213,62.768543,23.46718
Cp_V2_contig_10388,.,0.0,64.061493,563.044617,128.15976,192.657944,91.200363,49.510475,81.49749,76.27787,97.357086
Cp_V2_contig_10389,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1039,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10390,.,0.0,405.776215,67.263489,201.879089,259.286316,325.870941,58.50346,87.258232,186.243134,368.498138
Cp_V2_contig_10391,.,0.0,572.464355,364.863403,65.228622,55.936146,41.467892,8.077336,0.0,208.79306,188.371689
Cp_V2_contig_10392,.,0.0,173.503204,268.069611,168.41571,135.236771,209.514343,280.940887,279.226349,367.983154,180.126465
Cp_V2_contig_10393,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10394,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10395,.,0.0,0.0,0.0,14.883714,0.0,5.50972,4.80716,0.0,0.0,0.0
Cp_V2_contig_10396,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.892152
Cp_V2_contig_10397,.,0.0,35.117561,46.428211,124.463814,127.811615,85.545654,4.774458,0.0,22.515551,70.560104
Cp_V2_contig_10398,.,0.0,153.539124,171.932037,300.970673,208.49826,226.405991,352.49234,256.691681,165.583832,125.581123
Cp_V2_contig_10399,.,0.0,12.10674,0.0,7.591693,14.058288,16.384167,2.452632,12.707509,13.474956,0.0
Cp_V2_contig_104,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1040,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10400,.,0.0,174.545517,151.260818,291.880615,305.223236,290.782745,224.170609,280.751251,177.993164,146.035629
Cp_V2_contig_10401,.,0.0,345.883942,553.529297,14.284369,36.036736,45.600182,20.471306,12.538076,582.104309,505.337189
Cp_V2_contig_10402,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10403,.,0.0,0.0,0.0,0.0,0.0,5.437223,0.0,0.0,5.087483,0.0
Cp_V2_contig_10404,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10405,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10406,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10407,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10408,.,0.0,0.0,12.468354,29.467756,13.761282,16.819145,22.59692,12.368643,14.9187,35.359333
Cp_V2_contig_10409,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_1041,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10410,.,0.0,0.0,0.0,28.668631,0.0,5.292231,0.0,0.0,0.0,0.0
Cp_V2_contig_10411,.,0.0,0.0,0.0,0.0,0.0,0.0,2.354527,0.0,0.0,0.0
Cp_V2_contig_10412,.,0.0,131.330063,99.910889,0.0,7.524154,20.588953,7.292494,0.0,14.059328,34.725082
Cp_V2_contig_10413,.,0.0,11.465323,64.310455,29.567646,27.423561,18.269072,29.169975,24.906719,34.856136,0.0
Cp_V2_contig_10414,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.021862,0.0
Cp_V2_contig_10415,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10416,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10417,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10418,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10419,.,0.0,125.396957,86.458191,9.489616,0.0,4.494771,11.838039,22.195784,9.624969,5.787514
Cp_V2_contig_1042,.,0.0,1162.888306,4390.665039,2853.177979,2516.928467,3004.682129,6699.382324,7015.900879,4893.402344,4839.788574
Cp_V2_contig_10420,.,0.0,0.0,0.0,0.0,0.0,0.0,16.972218,0.0,0.0,0.0
Cp_V2_contig_10421,.,0.0,103.268082,60.701195,59.335075,75.736549,99.97242,745.404053,462.045044,43.174858,23.150057
Cp_V2_contig_10422,.,0.0,0.0,12.304296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10423,.,0.0,89.156921,23.296135,40.455734,49.402012,106.93206,73.775185,113.181549,67.065399,65.803238
Cp_V2_contig_10424,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10425,.,0.0,0.0,0.0,0.0,0.0,0.0,14.748497,25.753885,0.0,0.0
Cp_V2_contig_10426,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10427,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_10428,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
